date,Food,Housing,Transport,Health,Recreation,Misc,Headline
2019-05-01,1.079489695780178,2.2770398481973375,2.6556776556776462,2.6095060577819185,1.8993352326685642,1.1707317073170742,1.8885741265344702
2019-06-01,1.6748768472906406,2.083333333333326,2.2727272727272707,2.6976744186046675,1.8112488083889433,0.9756097560975618,1.8885741265344702
2019-07-01,1.4749262536873253,1.9848771266540721,1.255605381165914,2.602230483271395,2.4667931688804545,1.6715830875122961,1.9830028328611915
2019-08-01,1.8645731108930308,1.8867924528301883,1.3286093888396744,2.409638554216853,1.1310084825636224,1.7595307917888547,1.6901408450704203
2019-09-01,1.6699410609037457,1.7890772128060117,0.5410279531109063,2.590194264569856,1.5051740357478804,1.7543859649122862,1.6885553470919357
2019-10-01,1.379310344827589,1.1267605633802802,0.7239819004524861,2.5974025974025983,1.1204481792717047,1.8536585365853675,1.4995313964386137
2019-11-01,2.0648967551622377,1.2206572769952961,0.8174386920980936,2.9712163416898862,1.4925373134328401,1.9474196689386547,1.4967259120673537
2019-12-01,1.6569200779727122,1.2195121951219523,0.7213706041478751,2.7803521779425466,1.4018691588784993,2.148437499999978,1.3071895424836555
2020-01-01,1.4605647517039966,1.8867924528301883,1.82648401826484,2.857142857142847,1.4031805425631427,2.3391812865497075,1.7857142857142794
2020-02-01,1.2609117361784827,1.790763430725728,1.8181818181818077,3.0330882352941124,1.303538175046537,2.3323615160349753,1.6853932584269593
2020-03-01,1.3565891472868241,1.6949152542372836,1.364877161055511,3.2110091743119185,1.2081784386617223,2.424830261881672,1.495327102803734
2020-04-01,1.4577259475218707,0.46425255338904403,-0.8896797153024938,2.2747952684258443,2.4344569288389684,1.3539651837524147,0.9293680297397744
2020-05-01,1.9417475728155331,0.4638218923933124,-1.605709188224802,0.7266121707538709,1.7707362534948867,1.1571841851494735,0.6487488415199083
2020-06-01,1.1627906976744207,0.5565862708719838,-1.5111111111111186,2.1739130434782483,2.528089887640461,1.449275362318847,0.8341056533827551
2020-07-01,0.8720930232558155,0.6487488415199083,-0.5314437555358764,3.170289855072461,2.5000000000000133,1.5473887814313247,1.1111111111111072
2020-08-01,0.3853564547206201,0.6481481481481532,-0.786713286713292,2.5339366515837014,2.7027027027026973,0.9606147934678289,0.4616805170821747
2020-09-01,0.0,0.647548566142464,1.076233183856501,2.1641118124436254,2.3169601482854407,0.766283524904221,0.7380073800737907
2020-10-01,0.5830903790087438,0.557103064066844,1.2578616352201255,2.169981916817365,1.939058171745156,0.8620689655172376,0.8310249307479367
2020-11-01,-0.4816955684007751,0.5565862708719838,0.9909909909909809,1.7132551848512145,1.7463235294117752,0.47755491881567025,0.5529953917050578
